Advanced Serviceability Options,-XX:MaxInlineSize=size,"<p>Sets the maximum bytecode size (in bytes) of a method to be inlined. Append the letter <code dir=""ltr"">k</code> or <code dir=""ltr"">K</code> to indicate kilobytes, <code dir=""ltr"">m</code> or <code dir=""ltr"">M</code> to indicate megabytes, <code dir=""ltr"">g</code> or <code dir=""ltr"">G</code> to indicate gigabytes. By default, the maximum bytecode size is set to 35 bytes:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MaxInlineSize=35
</pre>"
Advanced Serviceability Options,-XX:MaxNodeLimit=nodes,"<p>Sets the maximum number of nodes to be used during single method compilation. By default, the maximum number of nodes is set to 65,000:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MaxNodeLimit=65000
</pre>"
Advanced Serviceability Options,-XX:MaxTrivialSize=size,"<p>Sets the maximum bytecode size (in bytes) of a trivial method to be inlined. Append the letter <code dir=""ltr"">k</code> or <code dir=""ltr"">K</code> to indicate kilobytes, <code dir=""ltr"">m</code> or <code dir=""ltr"">M</code> to indicate megabytes, <code dir=""ltr"">g</code> or <code dir=""ltr"">G</code> to indicate gigabytes. By default, the maximum bytecode size of a trivial method is set to 6 bytes:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MaxTrivialSize=6
</pre>"
Advanced Serviceability Options,-XX:+OptimizeStringConcat,"<p>Enables the optimization of <code dir=""ltr"">String</code> concatenation operations. This option is enabled by default. To disable the optimization of <code dir=""ltr"">String</code> concatenation operations, specify <code dir=""ltr"">-XX:-OptimizeStringConcat</code>. Only the Java HotSpot Server VM supports this option.</p>"
Advanced Serviceability Options,-XX:+PrintAssembly,"<p>Enables printing of assembly code for bytecoded and native methods by using the external <code dir=""ltr"">disassembler.so</code> library. This enables you to see the generated code, which may help you to diagnose performance issues.</p> 
<p>By default, this option is disabled and assembly code is not printed. The <code dir=""ltr"">-XX:+PrintAssembly</code> option has to be used together with the <code dir=""ltr"">-XX:UnlockDiagnosticVMOptions</code> option that unlocks diagnostic JVM options.</p>"
Advanced Serviceability Options,-XX:+PrintCompilation,"<p>Enables verbose diagnostic output from the JVM by printing a message to the console every time a method is compiled. This enables you to see which methods actually get compiled. By default, this option is disabled and diagnostic output is not printed.</p> 
<p>You can also log compilation activity to a file by using the <code dir=""ltr"">-XX:+LogCompilation</code> option.</p>"
Advanced Serviceability Options,-XX:+PrintInlining,"<p>Enables printing of inlining decisions. This enables you to see which methods are getting inlined.</p> 
<p>By default, this option is disabled and inlining information is not printed. The <code dir=""ltr"">-XX:+PrintInlining</code> option has to be used together with the <code dir=""ltr"">-XX:+UnlockDiagnosticVMOptions</code> option that unlocks diagnostic JVM options.</p>"
Advanced Serviceability Options,-XX:ReservedCodeCacheSize=size,"<p>Sets the maximum code cache size (in bytes) for JIT-compiled code. Append the letter <code dir=""ltr"">k</code> or <code dir=""ltr"">K</code> to indicate kilobytes, <code dir=""ltr"">m</code> or <code dir=""ltr"">M</code> to indicate megabytes, <code dir=""ltr"">g</code> or <code dir=""ltr"">G</code> to indicate gigabytes. The default maximum code cache size is 240 MB; if you disable tiered compilation with the option <code dir=""ltr"">-XX:-TieredCompilation</code>, then the default size is 48 MB. This option has a limit of 2 GB; otherwise, an error is generated. The maximum code cache size should not be less than the initial code cache size; see the option <code dir=""ltr"">-XX:InitialCodeCacheSize</code>. This option is equivalent to <code dir=""ltr"">-Xmaxjitcodesize</code>.</p>"
Advanced Serviceability Options,-XX:RTMAbortRatio=abort_ratio,"<p>The RTM abort ratio is specified as a percentage (%) of all executed RTM transactions. If a number of aborted transactions becomes greater than this ratio, then the compiled code will be deoptimized. This ratio is used when the <code dir=""ltr"">-XX:+UseRTMDeopt</code> option is enabled. The default value of this option is 50. This means that the compiled code will be deoptimized if 50% of all transactions are aborted.</p>"
Advanced Serviceability Options,-XX:RTMRetryCount=number_of_retries,"<p>RTM locking code will be retried, when it is aborted or busy, the number of times specified by this option before falling back to the normal locking mechanism. The default value for this option is 5. The <code dir=""ltr"">-XX:UseRTMLocking</code> option must be enabled.</p>"
Advanced Serviceability Options,-XX:-TieredCompilation,"<p>Disables the use of tiered compilation. By default, this option is enabled. Only the Java HotSpot Server VM supports this option.</p>"
Advanced Serviceability Options,-XX:+UseAES,"<p>Enables hardware-based AES intrinsics for Intel, AMD, and SPARC hardware. Intel Westmere (2010 and newer), AMD Bulldozer (2011 and newer), and SPARC (T4 and newer) are the supported hardware. UseAES is used in conjunction with UseAESIntrinsics.</p>"
Advanced Serviceability Options,-XX:+UseAESIntrinsics,"<p>UseAES and UseAESIntrinsics flags are enabled by default and are supported only for Java HotSpot Server VM 32-bit and 64-bit. To disable hardware-based AES intrinsics, specify <code dir=""ltr"">-XX:-UseAES -XX:-UseAESIntrinsics</code>. For example, to enable hardware AES, use the following flags:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:+UseAES -XX:+UseAESIntrinsics
</pre> 
<p>To support UseAES and UseAESIntrinsics flags for 32-bit and 64-bit use <code dir=""ltr"">-server</code> option to choose Java HotSpot Server VM. These flags are not supported on Client VM.</p>"
Advanced Serviceability Options,-XX:+UseCodeCacheFlushing,"<p>Enables flushing of the code cache before shutting down the compiler. This option is enabled by default. To disable flushing of the code cache before shutting down the compiler, specify <code dir=""ltr"">-XX:-UseCodeCacheFlushing</code>.</p>"
Advanced Serviceability Options,-XX:+UseCondCardMark,"<p>Enables checking of whether the card is already marked before updating the card table. This option is disabled by default and should only be used on machines with multiple sockets, where it will increase performance of Java applications that rely heavily on concurrent operations. Only the Java HotSpot Server VM supports this option.</p>"
Advanced Serviceability Options,-XX:+UseRTMDeopt,"<p>Auto-tunes RTM locking depending on the abort ratio. This ratio is specified by <code dir=""ltr"">-XX:RTMAbortRatio</code> option. If the number of aborted transactions exceeds the abort ratio, then the method containing the lock will be deoptimized and recompiled with all locks as normal locks. This option is disabled by default. The <code dir=""ltr"">-XX:+UseRTMLocking</code> option must be enabled.</p>"
Advanced Serviceability Options,-XX:+UseRTMLocking,"<p>Generate Restricted Transactional Memory (RTM) locking code for all inflated locks, with the normal locking mechanism as the fallback handler. This option is disabled by default. Options related to RTM are only available for the Java HotSpot Server VM on x86 CPUs that support Transactional Synchronization Extensions (TSX).</p> 
<p>RTM is part of Intel's TSX, which is an x86 instruction set extension and facilitates the creation of multithreaded applications. RTM introduces the new instructions <code dir=""ltr"">XBEGIN</code>, <code dir=""ltr"">XABORT</code>, <code dir=""ltr"">XEND</code>, and <code dir=""ltr"">XTEST</code>. The <code dir=""ltr"">XBEGIN</code> and <code dir=""ltr"">XEND</code> instructions enclose a set of instructions to run as a transaction. If no conflict is found when running the transaction, the memory and register modifications are committed together at the <code dir=""ltr"">XEND</code> instruction. The <code dir=""ltr"">XABORT</code> instruction can be used to explicitly abort a transaction and the <code dir=""ltr"">XEND</code> instruction to check if a set of instructions are being run in a transaction.</p> 
<p>A lock on a transaction is inflated when another thread tries to access the same transaction, thereby blocking the thread that did not originally request access to the transaction. RTM requires that a fallback set of operations be specified in case a transaction aborts or fails. An RTM lock is a lock that has been delegated to the TSX's system.</p> 
<p>RTM improves performance for highly contended locks with low conflict in a critical region (which is code that must not be accessed by more than one thread concurrently). RTM also improves the performance of coarse-grain locking, which typically does not perform well in multithreaded applications. (Coarse-grain locking is the strategy of holding locks for long periods to minimize the overhead of taking and releasing locks, while fine-grained locking is the strategy of trying to achieve maximum parallelism by locking only when necessary and unlocking as soon as possible.) Also, for lightly contended locks that are used by different threads, RTM can reduce false cache line sharing, also known as cache line ping-pong. This occurs when multiple threads from different processors are accessing different resources, but the resources share the same cache line. As a result, the processors repeatedly invalidate the cache lines of other processors, which forces them to read from main memory instead of their cache.</p>"
Advanced Serviceability Options,-XX:+UseSHA,"<p>Enables hardware-based intrinsics for SHA crypto hash functions for SPARC hardware. <code dir=""ltr"">UseSHA</code> is used in conjunction with the <code dir=""ltr"">UseSHA1Intrinsics</code>, <code dir=""ltr"">UseSHA256Intrinsics</code>, and <code dir=""ltr"">UseSHA512Intrinsics</code> options.</p> 
<p>The <code dir=""ltr"">UseSHA</code> and <code dir=""ltr"">UseSHA*Intrinsics</code> flags are enabled by default, and are supported only for Java HotSpot Server VM 64-bit on SPARC T4 and newer.</p> 
<p>This feature is only applicable when using the <code dir=""ltr"">sun.security.provider.Sun</code> provider for SHA operations.</p> 
<p>To disable all hardware-based SHA intrinsics, specify <code dir=""ltr"">-XX:-UseSHA</code>. To disable only a particular SHA intrinsic, use the appropriate corresponding option. For example: <code dir=""ltr"">-XX:-UseSHA256Intrinsics</code>.</p>"
Advanced Serviceability Options,-XX:+UseSHA1Intrinsics,<p>Enables intrinsics for SHA-1 crypto hash function.</p>
Advanced Serviceability Options,-XX:+UseSHA256Intrinsics,<p>Enables intrinsics for SHA-224 and SHA-256 crypto hash functions.</p>
Advanced Serviceability Options,-XX:+UseSHA512Intrinsics,<p>Enables intrinsics for SHA-384 and SHA-512 crypto hash functions.</p>
Advanced Serviceability Options,-XX:+UseSuperWord,"<p>Enables the transformation of scalar operations into superword operations. This option is enabled by default. To disable the transformation of scalar operations into superword operations, specify <code dir=""ltr"">-XX:-UseSuperWord</code>. Only the Java HotSpot Server VM supports this option.</p>"
Advanced Garbage Collection Options,-XX:+ExtendedDTraceProbes,"<p>Enables additional <code dir=""ltr"">dtrace</code> tool probes that impact the performance. By default, this option is disabled and <code dir=""ltr"">dtrace</code> performs only standard probes.</p>"
Advanced Garbage Collection Options,-XX:+HeapDumpOnOutOfMemory,"<p>Enables the dumping of the Java heap to a file in the current directory by using the heap profiler (HPROF) when a <code dir=""ltr"">java.lang.OutOfMemoryError</code> exception is thrown. You can explicitly set the heap dump file path and name using the <code dir=""ltr"">-XX:HeapDumpPath</code> option. By default, this option is disabled and the heap is not dumped when an <code dir=""ltr"">OutOfMemoryError</code> exception is thrown.</p>"
Advanced Garbage Collection Options,-XX:HeapDumpPath=path,"<p>Sets the path and file name for writing the heap dump provided by the heap profiler (HPROF) when the <code dir=""ltr"">-XX:+HeapDumpOnOutOfMemoryError</code> option is set. By default, the file is created in the current working directory, and it is named <code dir=""ltr"">java_pid</code><i>pid</i><code dir=""ltr"">.hprof</code> where <i>pid</i> is the identifier of the process that caused the error. The following example shows how to set the default file explicitly (<code dir=""ltr"">%p</code> represents the current process identificator):</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:HeapDumpPath=./java_pid%p.hprof
</pre> 
<p>The following example shows how to set the heap dump file to <code dir=""ltr"">/var/log/java/java_heapdump.hprof</code>:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:HeapDumpPath=/var/log/java/java_heapdump.hprof
</pre>"
Advanced Garbage Collection Options,-XX:LogFile=path,"<p>Sets the path and file name where log data is written. By default, the file is created in the current working directory, and it is named <code dir=""ltr"">hotspot.log</code>.</p> 
<p>The following example shows how to set the log file to <code dir=""ltr"">/var/log/java/hotspot.log</code>:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:LogFile=/var/log/java/hotspot.log
</pre>"
Advanced Garbage Collection Options,-XX:+PrintClassHistogram,"<p>Enables printing of a class instance histogram after a <code dir=""ltr"">Control+C</code> event (<code dir=""ltr"">SIGTERM</code>). By default, this option is disabled.</p> 
<p>Setting this option is equivalent to running the <code dir=""ltr"">jmap -histo</code> command, or the <code dir=""ltr"">jcmd</code> <i>pid</i> <code dir=""ltr"">GC.class_histogram</code> command, where <i>pid</i> is the current Java process identifier.</p>"
Advanced Garbage Collection Options,-XX:+PrintConcurrentLocks,"<p>Enables printing of <code dir=""ltr"">java.util.concurrent</code> locks after a <code dir=""ltr"">Control+C</code> event (<code dir=""ltr"">SIGTERM</code>). By default, this option is disabled.</p> 
<p>Setting this option is equivalent to running the <code dir=""ltr"">jstack -l</code> command or the <code dir=""ltr"">jcmd</code> <i>pid</i> <code dir=""ltr"">Thread.print -l</code> command, where <i>pid</i> is the current Java process identifier.</p>"
Advanced Garbage Collection Options,-XX:+UnlockDiagnosticVMOptions,"<p>Unlocks the options intended for diagnosing the JVM. By default, this option is disabled and diagnostic options are not available.</p>"
"",-XX:+AggressiveHeap,"<p>Enables Java heap optimization. This sets various parameters to be optimal for long-running jobs with intensive memory allocation, based on the configuration of the computer (RAM and CPU). By default, the option is disabled and the heap is not optimized.</p>"
"",-XX:+AlwaysPreTouch,"<p>Enables touching of every page on the Java heap during JVM initialization. This gets all pages into the memory before entering the <code dir=""ltr"">main()</code> method. The option can be used in testing to simulate a long-running system with all virtual memory mapped to physical memory. By default, this option is disabled and all pages are committed as JVM heap space fills.</p>"
"",-XX:+CMSClassUnloadingEnabled,"<p>Enables class unloading when using the concurrent mark-sweep (CMS) garbage collector. This option is enabled by default. To disable class unloading for the CMS garbage collector, specify <code dir=""ltr"">-XX:-CMSClassUnloadingEnabled</code>.</p>"
"",-XX:CMSExpAvgFactor=percent,"<p>Sets the percentage of time (0 to 100) used to weight the current sample when computing exponential averages for the concurrent collection statistics. By default, the exponential averages factor is set to 25%. The following example shows how to set the factor to 15%:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:CMSExpAvgFactor=15
</pre>"
"",-XX:CMSInitiatingOccupancyFraction=percent,"<p>Sets the percentage of the old generation occupancy (0 to 100) at which to start a CMS collection cycle. The default value is set to -1. Any negative value (including the default) implies that <code dir=""ltr"">-XX:CMSTriggerRatio</code> is used to define the value of the initiating occupancy fraction.</p> 
<p>The following example shows how to set the occupancy fraction to 20%:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:CMSInitiatingOccupancyFraction=20
</pre>"
"",-XX:+CMSScavengeBeforeRemark,"<p>Enables scavenging attempts before the CMS remark step. By default, this option is disabled.</p>"
"",-XX:CMSTriggerRatio=percent,"<p>Sets the percentage (0 to 100) of the value specified by <code dir=""ltr"">-XX:MinHeapFreeRatio</code> that is allocated before a CMS collection cycle commences. The default value is set to 80%.</p> 
<p>The following example shows how to set the occupancy fraction to 75%:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:CMSTriggerRatio=75
</pre>"
"",-XX:ConcGCThreads=threads,"<p>Sets the number of threads used for concurrent GC. The default value depends on the number of CPUs available to the JVM.</p> 
<p>For example, to set the number of threads for concurrent GC to 2, specify the following option:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:ConcGCThreads=2
</pre>"
"",-XX:+DisableExplicitGC,"<p>Enables the option that disables processing of calls to <code dir=""ltr"">System.gc()</code>. This option is disabled by default, meaning that calls to <code dir=""ltr"">System.gc()</code> are processed. If processing of calls to <code dir=""ltr"">System.gc()</code> is disabled, the JVM still performs GC when necessary.</p>"
"",-XX:+ExplicitGCInvokesConcurrent,"<p>Enables invoking of concurrent GC by using the <code dir=""ltr"">System.gc()</code> request. This option is disabled by default and can be enabled only together with the <code dir=""ltr"">-XX:+UseConcMarkSweepGC</code> option.</p>"
"",-XX:+ExplicitGCInvokesConcurrentAndUnloadsClasses,"<p>Enables invoking of concurrent GC by using the <code dir=""ltr"">System.gc()</code> request and unloading of classes during the concurrent GC cycle. This option is disabled by default and can be enabled only together with the <code dir=""ltr"">-XX:+UseConcMarkSweepGC</code> option.</p>"
"",-XX:G1HeapRegionSize=size,"<p>Sets the size of the regions into which the Java heap is subdivided when using the garbage-first (G1) collector. The value can be between 1 MB and 32 MB. The default region size is determined ergonomically based on the heap size.</p> 
<p>The following example shows how to set the size of the subdivisions to 16 MB:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:G1HeapRegionSize=16m
</pre>"
"",-XX:+G1PrintHeapRegions,"<p>Enables the printing of information about which regions are allocated and which are reclaimed by the G1 collector. By default, this option is disabled.</p>"
"",-XX:G1ReservePercent=percent,"<p>Sets the percentage of the heap (0 to 50) that is reserved as a false ceiling to reduce the possibility of promotion failure for the G1 collector. By default, this option is set to 10%.</p> 
<p>The following example shows how to set the reserved heap to 20%:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:G1ReservePercent=20
</pre>"
"",-XX:InitialHeapSize=size,"<p>Sets the initial size (in bytes) of the memory allocation pool. This value must be either 0, or a multiple of 1024 and greater than 1 MB. Append the letter <code dir=""ltr"">k</code> or <code dir=""ltr"">K</code> to indicate kilobytes, <code dir=""ltr"">m</code> or <code dir=""ltr"">M</code> to indicate megabytes, <code dir=""ltr"">g</code> or <code dir=""ltr"">G</code> to indicate gigabytes. The default value is chosen at runtime based on system configuration. See the section ""Ergonomics"" in <i>Java SE HotSpot Virtual Machine Garbage Collection Tuning Guide</i> at <code dir=""ltr""><a href=""http://docs.oracle.com/javase/8/docs/technotes/guides/vm/gctuning/index.html"">http://docs.oracle.com/javase/8/docs/technotes/guides/vm/gctuning/index.html</a></code>.</p> 
<p>The following examples show how to set the size of allocated memory to 6 MB using various units:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:InitialHeapSize=6291456
-XX:InitialHeapSize=6144k
-XX:InitialHeapSize=6m
</pre> 
<p>If you set this option to 0, then the initial size will be set as the sum of the sizes allocated for the old generation and the young generation. The size of the heap for the young generation can be set using the <code dir=""ltr"">-XX:NewSize</code> option.</p>"
"",-XX:InitialSurvivorRatio=ratio,"<p>Sets the initial survivor space ratio used by the throughput garbage collector (which is enabled by the <code dir=""ltr"">-XX:+UseParallelGC</code> and/or -<code dir=""ltr"">XX:+UseParallelOldGC</code> options). Adaptive sizing is enabled by default with the throughput garbage collector by using the <code dir=""ltr"">-XX:+UseParallelGC</code> and <code dir=""ltr"">-XX:+UseParallelOldGC</code> options, and survivor space is resized according to the application behavior, starting with the initial value. If adaptive sizing is disabled (using the <code dir=""ltr"">-XX:-UseAdaptiveSizePolicy</code> option), then the <code dir=""ltr"">-XX:SurvivorRatio</code> option should be used to set the size of the survivor space for the entire execution of the application.</p> 
<p>The following formula can be used to calculate the initial size of survivor space (S) based on the size of the young generation (Y), and the initial survivor space ratio (R):</p> 
<pre dir=""ltr"" xml:space=""preserve"">
S=Y/(R+2)
</pre> 
<p>The 2 in the equation denotes two survivor spaces. The larger the value specified as the initial survivor space ratio, the smaller the initial survivor space size.</p> 
<p>By default, the initial survivor space ratio is set to 8. If the default value for the young generation space size is used (2 MB), the initial size of the survivor space will be 0.2 MB.</p> 
<p>The following example shows how to set the initial survivor space ratio to 4:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:InitialSurvivorRatio=4
</pre>"
"",-XX:InitiatingHeapOccupancyPercent=percent,"<p>Sets the percentage of the heap occupancy (0 to 100) at which to start a concurrent GC cycle. It is used by garbage collectors that trigger a concurrent GC cycle based on the occupancy of the entire heap, not just one of the generations (for example, the G1 garbage collector).</p> 
<p>By default, the initiating value is set to 45%. A value of 0 implies nonstop GC cycles. The following example shows how to set the initiating heap occupancy to 75%:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:InitiatingHeapOccupancyPercent=75
</pre>"
"",-XX:MaxGCPauseMillis=time,"<p>Sets a target for the maximum GC pause time (in milliseconds). This is a soft goal, and the JVM will make its best effort to achieve it. By default, there is no maximum pause time value.</p> 
<p>The following example shows how to set the maximum target pause time to 500 ms:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MaxGCPauseMillis=500
</pre>"
"",-XX:MaxHeapSize=size,"<p>Sets the maximum size (in byes) of the memory allocation pool. This value must be a multiple of 1024 and greater than 2 MB. Append the letter <code dir=""ltr"">k</code> or <code dir=""ltr"">K</code> to indicate kilobytes, <code dir=""ltr"">m</code> or <code dir=""ltr"">M</code> to indicate megabytes, <code dir=""ltr"">g</code> or <code dir=""ltr"">G</code> to indicate gigabytes. The default value is chosen at runtime based on system configuration. For server deployments, <code dir=""ltr"">-XX:InitialHeapSize</code> and <code dir=""ltr"">-XX:MaxHeapSize</code> are often set to the same value. See the section ""Ergonomics"" in <i>Java SE HotSpot Virtual Machine Garbage Collection Tuning Guide</i> at <code dir=""ltr""><a href=""http://docs.oracle.com/javase/8/docs/technotes/guides/vm/gctuning/index.html"">http://docs.oracle.com/javase/8/docs/technotes/guides/vm/gctuning/index.html</a></code>.</p> 
<p>The following examples show how to set the maximum allowed size of allocated memory to 80 MB using various units:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MaxHeapSize=83886080
-XX:MaxHeapSize=81920k
-XX:MaxHeapSize=80m
</pre> 
<p>On Oracle Solaris 7 and Oracle Solaris 8 SPARC platforms, the upper limit for this value is approximately 4,000 MB minus overhead amounts. On Oracle Solaris 2.6 and x86 platforms, the upper limit is approximately 2,000 MB minus overhead amounts. On Linux platforms, the upper limit is approximately 2,000 MB minus overhead amounts.</p> 
<p>The <code dir=""ltr"">-XX:MaxHeapSize</code> option is equivalent to <code dir=""ltr"">-Xmx</code>.</p>"
"",-XX:MaxHeapFreeRatio=percent,"<p>Sets the maximum allowed percentage of free heap space (0 to 100) after a GC event. If free heap space expands above this value, then the heap will be shrunk. By default, this value is set to 70%.</p> 
<p>The following example shows how to set the maximum free heap ratio to 75%:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MaxHeapFreeRatio=75
</pre>"
"",-XX:MaxMetaspaceSize=size,"<p>Sets the maximum amount of native memory that can be allocated for class metadata. By default, the size is not limited. The amount of metadata for an application depends on the application itself, other running applications, and the amount of memory available on the system.</p> 
<p>The following example shows how to set the maximum class metadata size to 256 MB:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MaxMetaspaceSize=256m
</pre>"
"",-XX:MaxNewSize=size,<p>Sets the maximum size (in bytes) of the heap for the young generation (nursery). The default value is set ergonomically.</p>
"",-XX:MaxTenuringThreshold=threshold,"<p>Sets the maximum tenuring threshold for use in adaptive GC sizing. The largest value is 15. The default value is 15 for the parallel (throughput) collector, and 6 for the CMS collector.</p> 
<p>The following example shows how to set the maximum tenuring threshold to 10:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MaxTenuringThreshold=10
</pre>"
"",-XX:MetaspaceSize=size,<p>Sets the size of the allocated class metadata space that will trigger a garbage collection the first time it is exceeded. This threshold for a garbage collection is increased or decreased depending on the amount of metadata used. The default size depends on the platform.</p>
"",-XX:MinHeapFreeRatio=percent,"<p>Sets the minimum allowed percentage of free heap space (0 to 100) after a GC event. If free heap space falls below this value, then the heap will be expanded. By default, this value is set to 40%.</p> 
<p>The following example shows how to set the minimum free heap ratio to 25%:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:MinHeapFreeRatio=25
</pre>"
"",-XX:NewRatio=ratio,"<p>Sets the ratio between young and old generation sizes. By default, this option is set to 2. The following example shows how to set the young/old ratio to 1:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:NewRatio=1
</pre>"
"",-XX:NewSize=size,"<p>Sets the initial size (in bytes) of the heap for the young generation (nursery). Append the letter <code dir=""ltr"">k</code> or <code dir=""ltr"">K</code> to indicate kilobytes, <code dir=""ltr"">m</code> or <code dir=""ltr"">M</code> to indicate megabytes, <code dir=""ltr"">g</code> or <code dir=""ltr"">G</code> to indicate gigabytes.</p> 
<p>The young generation region of the heap is used for new objects. GC is performed in this region more often than in other regions. If the size for the young generation is too low, then a large number of minor GCs will be performed. If the size is too high, then only full GCs will be performed, which can take a long time to complete. Oracle recommends that you keep the size for the young generation between a half and a quarter of the overall heap size.</p> 
<p>The following examples show how to set the initial size of young generation to 256 MB using various units:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:NewSize=256m
-XX:NewSize=262144k
-XX:NewSize=268435456
</pre> 
<p>The <code dir=""ltr"">-XX:NewSize</code> option is equivalent to <code dir=""ltr"">-Xmn</code>.</p>"
"",-XX:ParallelGCThreads=threads,"<p>Sets the number of threads used for parallel garbage collection in the young and old generations. The default value depends on the number of CPUs available to the JVM.</p> 
<p>For example, to set the number of threads for parallel GC to 2, specify the following option:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:ParallelGCThreads=2
</pre>"
"",-XX:+ParallelRefProcEnabled,"<p>Enables parallel reference processing. By default, this option is disabled.</p>"
"",-XX:+PrintAdaptiveSizePolicy,"<p>Enables printing of information about adaptive generation sizing. By default, this option is disabled.</p>"
"",-XX:+PrintGC,"<p>Enables printing of messages at every GC. By default, this option is disabled.</p>"
"",-XX:+PrintGCApplicationConcurrentTime,"<p>Enables printing of how much time elapsed since the last pause (for example, a GC pause). By default, this option is disabled.</p>"
"",-XX:+PrintGCApplicationStoppedTime,"<p>Enables printing of how much time the pause (for example, a GC pause) lasted. By default, this option is disabled.</p>"
"",-XX:+PrintGCDateStamps,"<p>Enables printing of a date stamp at every GC. By default, this option is disabled.</p>"
"",-XX:+PrintGCDetails,"<p>Enables printing of detailed messages at every GC. By default, this option is disabled.</p>"
"",-XX:+PrintGCTaskTimeStamps,"<p>Enables printing of time stamps for every individual GC worker thread task. By default, this option is disabled.</p>"
"",-XX:+PrintGCTimeStamps,"<p>Enables printing of time stamps at every GC. By default, this option is disabled.</p>"
"",-XX:+PrintStringDeduplicationStatistics,"<p>Prints detailed deduplication statistics. By default, this option is disabled. See the <code dir=""ltr"">-XX:+UseStringDeduplication</code> option.</p>"
"",-XX:+PrintTenuringDistribution,"<p>Enables printing of tenuring age information. The following is an example of the output:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
Desired survivor size 48286924 bytes, new threshold 10 (max 10)
- age 1: 28992024 bytes, 28992024 total
- age 2: 1366864 bytes, 30358888 total
- age 3: 1425912 bytes, 31784800 total
...
</pre> 
<p>Age 1 objects are the youngest survivors (they were created after the previous scavenge, survived the latest scavenge, and moved from eden to survivor space). Age 2 objects have survived two scavenges (during the second scavenge they were copied from one survivor space to the next). And so on.</p> 
<p>In the preceding example, 28 992 024 bytes survived one scavenge and were copied from eden to survivor space, 1 366 864 bytes are occupied by age 2 objects, etc. The third value in each row is the cumulative size of objects of age n or less.</p> 
<p>By default, this option is disabled.</p>"
"",-XX:+ScavengeBeforeFullGC,"<p>Enables GC of the young generation before each full GC. This option is enabled by default. Oracle recommends that you <i>do not</i> disable it, because scavenging the young generation before a full GC can reduce the number of objects reachable from the old generation space into the young generation space. To disable GC of the young generation before each full GC, specify <code dir=""ltr"">-XX:-ScavengeBeforeFullGC</code>.</p>"
"",-XX:SoftRefLRUPolicyMSPerMB=time,"<p>Sets the amount of time (in milliseconds) a softly reachable object is kept active on the heap after the last time it was referenced. The default value is one second of lifetime per free megabyte in the heap. The <code dir=""ltr"">-XX:SoftRefLRUPolicyMSPerMB</code> option accepts integer values representing milliseconds per one megabyte of the current heap size (for Java HotSpot Client VM) or the maximum possible heap size (for Java HotSpot Server VM). This difference means that the Client VM tends to flush soft references rather than grow the heap, whereas the Server VM tends to grow the heap rather than flush soft references. In the latter case, the value of the <code dir=""ltr"">-Xmx</code> option has a significant effect on how quickly soft references are garbage collected.</p> 
<p>The following example shows how to set the value to 2.5 seconds:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:SoftRefLRUPolicyMSPerMB=2500
</pre>"
"",-XX:StringDeduplicationAgeThreshold=threshold,"<p><code dir=""ltr"">String</code> objects reaching the specified age are considered candidates for deduplication. An object's age is a measure of how many times it has survived garbage collection. This is sometimes referred to as tenuring; see the <code dir=""ltr"">-XX:+PrintTenuringDistribution</code> option. Note that <code dir=""ltr"">String</code> objects that are promoted to an old heap region before this age has been reached are always considered candidates for deduplication. The default value for this option is <code dir=""ltr"">3</code>. See the <code dir=""ltr"">-XX:+UseStringDeduplication</code> option.</p>"
"",-XX:SurvivorRatio=ratio,"<p>Sets the ratio between eden space size and survivor space size. By default, this option is set to 8. The following example shows how to set the eden/survivor space ratio to 4:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:SurvivorRatio=4
</pre>"
